Date,Symbols,Adj Close,Close,High,Low,Open,Volume
2020-01-13,BNTX,37.83000183105469,37.83000183105469,41.31999969482422,35.2599983215332,41.0099983215332,459400.0
2020-01-13,MRNA,20.260000228881836,20.260000228881836,20.360000610351562,18.600000381469727,19.260000228881836,2207500.0
2020-01-14,AMZN,1869.43994140625,1869.43994140625,1887.1099853515625,1858.550048828125,1885.8800048828125,3440900.0
2020-01-14,GOOGL,1430.5899658203125,1430.5899658203125,1442.6300048828125,1427.77001953125,1440.0,1303800.0
2020-01-14,FB,219.05999755859375,219.05999755859375,222.3800048828125,218.6300048828125,221.61000061035156,13288900.0
2020-01-14,PFE,35.45826721191406,38.0170783996582,38.02656555175781,37.286529541015625,37.40986633300781,20919160.0
2020-01-14,BNTX,34.529998779296875,34.529998779296875,35.474998474121094,33.220001220703125,35.29999923706055,266300.0
2020-01-14,MRNA,20.0,20.0,20.49799919128418,19.549999237060547,20.450000762939453,1782800.0
2020-01-15,AMZN,1862.02001953125,1862.02001953125,1878.8599853515625,1855.0899658203125,1872.25,2896600.0
2020-01-15,GOOGL,1439.199951171875,1439.199951171875,1440.780029296875,1431.6600341796875,1433.02001953125,1077500.0
2020-01-15,FB,221.14999389648438,221.14999389648438,221.67999267578125,220.13999938964844,220.61000061035156,10036500.0
2020-01-15,PFE,35.98920440673828,38.58633804321289,38.776092529296875,38.11195373535156,38.13093185424805,23925800.0
2020-01-15,BNTX,34.54999923706055,34.54999923706055,39.849998474121094,33.599998474121094,35.29999923706055,361000.0
2020-01-15,MRNA,20.239999771118164,20.239999771118164,20.579999923706055,19.940000534057617,19.940000534057617,2055000.0
2020-01-16,AMZN,1877.93994140625,1877.93994140625,1885.5899658203125,1866.02001953125,1882.989990234375,2659500.0
2020-01-16,GOOGL,1450.1600341796875,1450.1600341796875,1450.699951171875,1440.0,1445.449951171875,1304000.0
2020-01-16,FB,221.77000427246094,221.77000427246094,222.6300048828125,220.38999938964844,222.57000732421875,10015300.0
2020-01-16,PFE,35.93611145019531,38.52941131591797,38.709678649902344,38.254268646240234,38.700191497802734,16216422.0
2020-01-16,BNTX,32.25,32.25,35.900001525878906,31.274999618530273,35.75,692100.0
2020-01-16,MRNA,21.010000228881836,21.010000228881836,21.8700008392334,20.770000457763672,21.68000030517578,4918400.0
2020-01-17,AMZN,1864.719970703125,1864.719970703125,1886.6400146484375,1857.25,1885.8900146484375,3997300.0
2020-01-17,GOOGL,1479.52001953125,1479.52001953125,1480.550048828125,1456.550048828125,1462.5400390625,2621200.0
2020-01-17,FB,222.13999938964844,222.13999938964844,222.2899932861328,220.52999877929688,222.02999877929688,15905900.0
2020-01-17,PFE,35.847618103027344,38.43453598022461,38.71916580200195,38.34914779663086,38.49146270751953,23083970.0
2020-01-17,BNTX,33.18000030517578,33.18000030517578,33.599998474121094,30.329999923706055,33.04999923706055,615100.0
2020-01-17,MRNA,20.6200008392334,20.6200008392334,21.5,20.549999237060547,21.5,3348400.0
2020-01-21,AMZN,1892.0,1892.0,1894.27001953125,1860.0,1865.0,3707800.0
2020-01-21,GOOGL,1482.25,1482.25,1489.8800048828125,1470.2099609375,1479.0,2446500.0
2020-01-21,FB,221.44000244140625,221.44000244140625,222.3699951171875,219.1199951171875,222.16000366210938,14275800.0
2020-01-21,PFE,35.69718551635742,38.27324676513672,38.57685089111328,38.13093185424805,38.311195373535156,23115696.0
2020-01-21,BNTX,36.540000915527344,36.540000915527344,36.540000915527344,33.51300048828125,33.790000915527344,264500.0
2020-01-21,MRNA,20.940000534057617,20.940000534057617,21.489999771118164,20.645000457763672,20.790000915527344,2089600.0
2020-01-22,AMZN,1887.4599609375,1887.4599609375,1902.5,1883.3399658203125,1896.0899658203125,3216300.0
2020-01-22,GOOGL,1483.8699951171875,1483.8699951171875,1500.5799560546875,1482.6600341796875,1489.72998046875,1422900.0
2020-01-22,FB,221.32000732421875,221.32000732421875,222.75,221.27999877929688,222.30999755859375,12212800.0
2020-01-22,PFE,35.564449310302734,38.13093185424805,38.339656829833984,37.92219924926758,38.254268646240234,18097812.0
2020-01-22,BNTX,38.880001068115234,38.880001068115234,39.029998779296875,36.75,37.61000061035156,318200.0
2020-01-22,MRNA,21.969999313354492,21.969999313354492,23.200000762939453,21.700000762939453,22.079999923706055,10920700.0
2020-01-23,AMZN,1884.5799560546875,1884.5799560546875,1889.97998046875,1872.760009765625,1885.1099853515625,2484600.0
2020-01-23,GOOGL,1484.68994140625,1484.68994140625,1493.5,1480.3199462890625,1487.550048828125,1332500.0
2020-01-23,FB,219.75999450683594,219.75999450683594,221.49000549316406,219.27000427246094,220.75,11195000.0
2020-01-23,PFE,36.024600982666016,38.62428665161133,38.73814010620117,38.074005126953125,38.13093185424805,27148510.0
2020-01-23,BNTX,36.70000076293945,36.70000076293945,37.54999923706055,35.310001373291016,37.209999084472656,192900.0
2020-01-23,MRNA,21.469999313354492,21.469999313354492,22.649999618530273,21.399999618530273,22.170000076293945,3663900.0
2020-01-24,AMZN,1861.6400146484375,1861.6400146484375,1894.989990234375,1847.43994140625,1891.3699951171875,3766200.0
2020-01-24,GOOGL,1466.1700439453125,1466.1700439453125,1494.199951171875,1463.1800537109375,1492.8199462890625,1489300.0
2020-01-24,FB,217.94000244140625,217.94000244140625,221.77999877929688,216.11000061035156,220.8000030517578,11905800.0
2020-01-24,PFE,35.237030029296875,37.779884338378906,38.870967864990234,37.609107971191406,38.842506408691406,34143698.0
2020-01-24,BNTX,34.9900016784668,34.9900016784668,35.900001525878906,33.566001892089844,35.31999969482422,209700.0
2020-01-24,MRNA,21.1200008392334,21.1200008392334,21.878999710083008,20.899999618530273,21.600000381469727,2947800.0
2020-01-27,AMZN,1828.3399658203125,1828.3399658203125,1841.0,1815.3399658203125,1820.0,3528500.0
2020-01-27,GOOGL,1431.72998046875,1431.72998046875,1436.5799560546875,1419.5,1431.5400390625,1706600.0
2020-01-27,FB,214.8699951171875,214.8699951171875,216.05999755859375,212.5,213.10000610351562,13810700.0
2020-01-27,PFE,35.53790283203125,38.10246658325195,38.35863494873047,37.23908996582031,37.390892028808594,31964026.0
2020-01-27,BNTX,33.20000076293945,33.20000076293945,34.53499984741211,32.75,33.2400016784668,120000.0
2020-01-27,MRNA,22.739999771118164,22.739999771118164,23.1200008392334,21.1200008392334,22.100000381469727,10294700.0
2020-01-28,AMZN,1853.25,1853.25,1858.1099853515625,1830.02001953125,1840.5,2808000.0
2020-01-28,GOOGL,1450.5,1450.5,1454.800048828125,1430.3599853515625,1441.739990234375,1486200.0
2020-01-28,FB,217.7899932861328,217.7899932861328,218.74000549316406,213.52000427246094,216.13999938964844,13413800.0
2020-01-28,PFE,33.75038146972656,36.18595886230469,37.466793060302734,36.00569152832031,37.305503845214844,70202408.0
2020-01-28,BNTX,34.220001220703125,34.220001220703125,34.83000183105469,32.599998474121094,34.040000915527344,165200.0
2020-01-28,MRNA,22.360000610351562,22.360000610351562,23.5,21.850000381469727,23.5,5649300.0
2020-01-29,AMZN,1858.0,1858.0,1874.75,1855.02001953125,1864.0,2088000.0
2020-01-29,GOOGL,1456.699951171875,1456.699951171875,1464.1400146484375,1445.3900146484375,1458.4599609375,1078300.0
2020-01-29,FB,223.22999572753906,223.22999572753906,224.1999969482422,218.4499969482422,221.44000244140625,33181300.0
2020-01-29,PFE,33.25483703613281,35.65464782714844,36.41366195678711,35.62618637084961,36.16698455810547,34165726.0
2020-01-29,BNTX,31.799999237060547,31.799999237060547,33.95000076293945,31.739999771118164,33.95000076293945,184200.0
2020-01-29,MRNA,20.549999237060547,20.549999237060547,22.34000015258789,20.450000762939453,22.229999542236328,4671900.0
2020-01-30,AMZN,1870.6800537109375,1870.6800537109375,1872.8699951171875,1850.6099853515625,1858.0,6327400.0
2020-01-30,GOOGL,1454.25,1454.25,1455.25,1435.0,1438.0999755859375,1355500.0
2020-01-30,FB,209.52999877929688,209.52999877929688,211.42999267578125,204.75,206.52999877929688,48775500.0
2020-01-30,PFE,33.13862609863281,35.1707763671875,35.265655517578125,34.810245513916016,35.199241638183594,32316589.0
2020-01-30,BNTX,29.899999618530273,29.899999618530273,31.190000534057617,28.579999923706055,30.700000762939453,228600.0
2020-01-30,MRNA,20.989999771118164,20.989999771118164,21.739999771118164,20.799999237060547,21.049999237060547,3061800.0
2020-01-31,AMZN,2008.719970703125,2008.719970703125,2055.719970703125,2002.27001953125,2051.469970703125,15567300.0
2020-01-31,GOOGL,1432.780029296875,1432.780029296875,1469.6700439453125,1427.06005859375,1467.8599853515625,2191100.0
2020-01-31,FB,201.91000366210938,201.91000366210938,208.69000244140625,201.05999755859375,208.42999267578125,31359900.0
2020-01-31,PFE,33.29059982299805,35.332069396972656,35.531307220458984,35.00948715209961,35.04743957519531,33894005.0
2020-01-31,BNTX,29.209999084472656,29.209999084472656,30.950000762939453,28.5,30.360000610351562,138700.0
2020-01-31,MRNA,20.510000228881836,20.510000228881836,21.31999969482422,20.049999237060547,21.139999389648438,2833600.0
2020-02-03,AMZN,2004.199951171875,2004.199951171875,2048.5,2000.25,2010.5999755859375,5891700.0
2020-02-03,GOOGL,1482.5999755859375,1482.5999755859375,1486.300048828125,1456.6099853515625,1461.6500244140625,3581800.0
2020-02-03,FB,204.19000244140625,204.19000244140625,205.13999938964844,202.5,203.44000244140625,15495600.0
2020-02-03,PFE,33.531959533691406,35.588233947753906,36.09108352661133,35.38899230957031,35.54079818725586,20875735.0
2020-02-03,BNTX,30.270000457763672,30.270000457763672,30.690000534057617,28.780000686645508,29.799999237060547,177600.0
2020-02-03,MRNA,20.3799991607666,20.3799991607666,21.059999465942383,19.700000762939453,20.65999984741211,3155400.0
2020-02-04,AMZN,2049.669921875,2049.669921875,2059.800048828125,2015.3699951171875,2029.8800048828125,5289300.0
2020-02-04,GOOGL,1445.4100341796875,1445.4100341796875,1467.3399658203125,1422.030029296875,1454.489990234375,4794000.0
2020-02-04,FB,209.8300018310547,209.8300018310547,210.60000610351562,205.1999969482422,206.6199951171875,19628900.0
2020-02-04,PFE,33.692874908447266,35.75901412963867,36.28083419799805,35.70208740234375,36.129032135009766,31150865.0
2020-02-04,BNTX,32.91999816894531,32.91999816894531,32.91999816894531,29.170000076293945,29.170000076293945,137600.0
2020-02-04,MRNA,20.8700008392334,20.8700008392334,20.8799991607666,19.75,20.09000015258789,1824400.0
2020-02-05,AMZN,2039.8699951171875,2039.8699951171875,2071.02001953125,2032.0,2071.02001953125,4376200.0
2020-02-05,GOOGL,1446.050048828125,1446.050048828125,1464.5799560546875,1429.6800537109375,1463.6099853515625,1818800.0
2020-02-05,FB,210.11000061035156,210.11000061035156,212.72999572753906,208.7100067138672,212.50999450683594,12538200.0
2020-02-05,PFE,34.12196731567383,36.214420318603516,36.593929290771484,35.882354736328125,35.91081619262695,29443490.0
2020-02-05,BNTX,29.25,29.25,34.0,28.690000534057617,34.0,405000.0
2020-02-05,MRNA,20.049999237060547,20.049999237060547,21.200000762939453,19.670000076293945,20.989999771118164,2656800.0
2020-02-06,AMZN,2050.22998046875,2050.22998046875,2056.300048828125,2024.800048828125,2041.02001953125,3183000.0
2020-02-06,GOOGL,1475.969970703125,1475.969970703125,1481.56005859375,1450.47998046875,1451.97998046875,1891100.0
2020-02-06,FB,210.85000610351562,210.85000610351562,211.19000244140625,209.33999633789062,210.47000122070312,10567500.0
2020-02-06,PFE,34.202423095703125,36.299808502197266,36.52751541137695,36.08159255981445,36.47058868408203,21047748.0
2020-02-06,BNTX,32.93000030517578,32.93000030517578,32.93000030517578,29.68000030517578,32.0,387400.0
2020-02-06,MRNA,19.8799991607666,19.8799991607666,20.31999969482422,19.700000762939453,20.270000457763672,1929700.0
2020-02-07,AMZN,2079.280029296875,2079.280029296875,2098.530029296875,2038.0999755859375,2041.989990234375,5095300.0
2020-02-07,GOOGL,1479.1099853515625,1479.1099853515625,1485.25,1465.4100341796875,1467.3900146484375,1418000.0
2020-02-07,FB,212.3300018310547,212.3300018310547,212.82000732421875,209.92999267578125,210.3000030517578,12242500.0
2020-02-07,PFE,34.01469421386719,36.10057067871094,36.43263626098633,35.986717224121094,36.39468765258789,21903596.0
2020-02-07,BNTX,30.8799991607666,30.8799991607666,32.4900016784668,30.06999969482422,31.8799991607666,166700.0
2020-02-07,MRNA,23.239999771118164,23.239999771118164,23.389999389648438,19.790000915527344,19.790000915527344,10144200.0
2020-02-10,AMZN,2133.909912109375,2133.909912109375,2135.60009765625,2084.9599609375,2085.010009765625,5056200.0
2020-02-10,GOOGL,1508.6600341796875,1508.6600341796875,1508.8800048828125,1475.199951171875,1477.22998046875,1915100.0
2020-02-10,FB,213.05999755859375,213.05999755859375,213.8000030517578,210.66000366210938,211.52000427246094,11856400.0
2020-02-10,PFE,33.80014419555664,35.87286376953125,36.26185989379883,35.7874755859375,36.25237274169922,19998385.0
2020-02-10,BNTX,32.119998931884766,32.119998931884766,32.150001525878906,30.110000610351562,30.989999771118164,121700.0
2020-02-10,MRNA,23.649999618530273,23.649999618530273,23.950000762939453,22.382999420166016,23.5,9356800.0
2020-02-11,AMZN,2150.800048828125,2150.800048828125,2185.949951171875,2136.0,2150.89990234375,5746000.0
2020-02-11,GOOGL,1510.06005859375,1510.06005859375,1529.8800048828125,1505.449951171875,1513.27001953125,1742600.0
2020-02-11,FB,207.19000244140625,207.19000244140625,210.86000061035156,206.50999450683594,210.19000244140625,25030800.0
2020-02-11,PFE,34.05044937133789,36.138519287109375,36.17647171020508,35.8254280090332,35.948768615722656,16027335.0
2020-02-11,BNTX,30.709999084472656,30.709999084472656,31.479999542236328,29.799999237060547,31.479999542236328,175300.0
2020-02-11,MRNA,21.350000381469727,21.350000381469727,22.739999771118164,21.280000686645508,22.09000015258789,6188300.0
2020-02-12,AMZN,2160.0,2160.0,2180.25,2155.2900390625,2163.199951171875,3334300.0
2020-02-12,GOOGL,1518.6300048828125,1518.6300048828125,1520.300048828125,1508.6700439453125,1515.8599853515625,1552100.0
2020-02-12,FB,210.75999450683594,210.75999450683594,211.22000122070312,207.39999389648438,207.85000610351562,13813700.0
2020-02-12,PFE,33.73757553100586,35.806453704833984,36.2333984375,35.7874755859375,36.138519287109375,22944315.0
2020-02-12,BNTX,29.559999465942383,29.559999465942383,31.100000381469727,29.0,30.0,157700.0
2020-02-12,MRNA,19.010000228881836,19.010000228881836,19.670000076293945,18.5,19.639999389648438,19231800.0
2020-02-13,AMZN,2149.8701171875,2149.8701171875,2170.280029296875,2142.0,2144.989990234375,3031800.0
2020-02-13,GOOGL,1513.3900146484375,1513.3900146484375,1525.949951171875,1504.0,1510.0,1145700.0
2020-02-13,FB,213.13999938964844,213.13999938964844,214.3300018310547,209.17999267578125,209.52000427246094,15396600.0
2020-02-13,PFE,33.01347732543945,35.0379524230957,35.65464782714844,35.0,35.65464782714844,22099745.0
2020-02-13,BNTX,30.639999389648438,30.639999389648438,30.639999389648438,29.079999923706055,29.510000228881836,107100.0
2020-02-13,MRNA,19.045000076293945,19.045000076293945,19.799999237060547,18.889999389648438,19.360000610351562,6837000.0
2020-02-14,AMZN,2134.8701171875,2134.8701171875,2159.0400390625,2125.889892578125,2155.679931640625,2606200.0
2020-02-14,GOOGL,1518.72998046875,1518.72998046875,1520.050048828125,1505.550048828125,1514.530029296875,1159900.0
2020-02-14,FB,214.17999267578125,214.17999267578125,214.92999267578125,212.64999389648438,214.0,10741700.0
2020-02-14,PFE,32.63801193237305,34.639469146728516,35.14231491088867,34.554080963134766,35.07590103149414,21006747.0
2020-02-14,BNTX,30.75,30.75,31.56999969482422,29.719999313354492,31.0,128700.0
2020-02-14,MRNA,19.0,19.0,19.290000915527344,18.850000381469727,19.270000457763672,5384500.0
2020-02-18,AMZN,2155.669921875,2155.669921875,2166.070068359375,2124.110107421875,2125.02001953125,2945600.0
2020-02-18,GOOGL,1519.43994140625,1519.43994140625,1530.56005859375,1511.010009765625,1514.3399658203125,1282100.0
2020-02-18,FB,217.8000030517578,217.8000030517578,217.97999572753906,213.39999389648438,213.5500030517578,15609200.0
2020-02-18,PFE,32.468162536621094,34.45920181274414,34.7912712097168,34.411766052246094,34.67741775512695,17988513.0
2020-02-18,BNTX,31.540000915527344,31.540000915527344,31.540000915527344,30.260000228881836,30.489999771118164,66200.0
2020-02-18,MRNA,18.90999984741211,18.90999984741211,19.350000381469727,18.56999969482422,19.139999389648438,4121900.0
2020-02-19,AMZN,2170.219970703125,2170.219970703125,2185.10009765625,2161.1201171875,2167.800048828125,2561200.0
2020-02-19,GOOGL,1524.8699951171875,1524.8699951171875,1530.739990234375,1520.97998046875,1527.199951171875,1137300.0
2020-02-19,FB,217.49000549316406,217.49000549316406,218.32000732421875,216.11000061035156,217.99000549316406,12135100.0
2020-02-19,PFE,32.38771057128906,34.37381362915039,34.629981994628906,34.35483932495117,34.53510284423828,17750941.0
2020-02-19,BNTX,32.25,32.25,32.290000915527344,30.75,31.5,253800.0
2020-02-19,MRNA,18.920000076293945,18.920000076293945,19.239999771118164,18.725000381469727,19.09000015258789,3148000.0
2020-02-20,AMZN,2153.10009765625,2153.10009765625,2176.7900390625,2127.449951171875,2173.070068359375,3131300.0
2020-02-20,GOOGL,1516.989990234375,1516.989990234375,1527.0699462890625,1504.260009765625,1519.010009765625,1298100.0
2020-02-20,FB,214.5800018310547,214.5800018310547,218.77000427246094,212.9499969482422,216.52000427246094,13109200.0
2020-02-20,PFE,32.04800796508789,34.013282775878906,34.2125244140625,33.5958251953125,33.880455017089844,42953135.0
2020-02-20,BNTX,32.380001068115234,32.380001068115234,32.58000183105469,31.0049991607666,31.719999313354492,152200.0
2020-02-20,MRNA,18.540000915527344,18.540000915527344,19.170000076293945,18.420000076293945,18.860000610351562,4562200.0
2020-02-21,AMZN,2095.969970703125,2095.969970703125,2144.550048828125,2088.0,2142.14990234375,4646300.0
2020-02-21,GOOGL,1483.4599609375,1483.4599609375,1510.949951171875,1478.489990234375,1504.5799560546875,2126000.0
2020-02-21,FB,210.17999267578125,210.17999267578125,214.24000549316406,208.8300018310547,213.47999572753906,14092300.0
2020-02-21,PFE,31.931798934936523,33.88994216918945,33.98482131958008,33.709678649902344,33.927894592285156,32425256.0
2020-02-21,BNTX,32.349998474121094,32.349998474121094,32.459999084472656,31.270000457763672,31.799999237060547,158700.0
2020-02-21,MRNA,18.229999542236328,18.229999542236328,18.549999237060547,17.90999984741211,18.469999313354492,3651100.0
2020-02-24,AMZN,2009.2900390625,2009.2900390625,2039.300048828125,1987.969970703125,2003.1800537109375,6547000.0
2020-02-24,GOOGL,1419.8599853515625,1419.8599853515625,1436.3800048828125,1406.7900390625,1423.050048828125,2478000.0
2020-02-24,FB,200.72000122070312,200.72000122070312,203.64999389648438,198.1699981689453,201.8000030517578,23080100.0
2020-02-24,PFE,30.993154525756836,32.89373779296875,33.58633804321289,32.82732391357422,33.244781494140625,37969296.0
2020-02-24,BNTX,30.600000381469727,30.600000381469727,31.100000381469727,29.139999389648438,30.0,148400.0
2020-02-24,MRNA,18.59000015258789,18.59000015258789,19.280000686645508,18.299999237060547,19.229999542236328,7605400.0
2020-02-25,AMZN,1972.739990234375,1972.739990234375,2034.5999755859375,1958.4200439453125,2026.4200439453125,6219100.0
2020-02-25,GOOGL,1386.3199462890625,1386.3199462890625,1436.8499755859375,1380.4200439453125,1431.0,2579000.0
2020-02-25,FB,196.77000427246094,196.77000427246094,203.5,195.9499969482422,202.25,21433500.0
2020-02-25,PFE,30.331632614135742,32.191650390625,32.96015167236328,31.982921600341797,32.90322494506836,41878898.0
2020-02-25,BNTX,33.439998626708984,33.439998626708984,33.959999084472656,30.0,30.0,201500.0
2020-02-25,MRNA,23.760000228881836,23.760000228881836,26.549999237060547,20.510000228881836,22.149999618530273,65001900.0
2020-02-26,AMZN,1979.5899658203125,1979.5899658203125,2014.6700439453125,1960.449951171875,1970.280029296875,5224600.0
2020-02-26,GOOGL,1390.469970703125,1390.469970703125,1413.6700439453125,1376.550048828125,1394.97998046875,2488800.0
2020-02-26,FB,197.1999969482422,197.1999969482422,201.2100067138672,195.49000549316406,197.19000244140625,16524500.0
2020-02-26,PFE,31.03784942626953,32.94117736816406,33.406070709228516,32.27703857421875,32.48576736450195,47920005.0
2020-02-26,BNTX,33.75,33.75,34.38999938964844,31.549999237060547,31.850000381469727,213300.0
2020-02-26,MRNA,29.15999984741211,29.15999984741211,29.979999542236328,27.079999923706055,29.049999237060547,76444500.0
2020-02-27,AMZN,1884.300048828125,1884.300048828125,1975.0,1882.760009765625,1934.3800048828125,8144000.0
2020-02-27,GOOGL,1314.949951171875,1314.949951171875,1369.4000244140625,1314.239990234375,1359.1400146484375,3114500.0
2020-02-27,FB,189.75,189.75,195.8800048828125,189.5,191.82000732421875,21682600.0
2020-02-27,PFE,30.483604431152344,32.35293960571289,33.880455017089844,32.35293960571289,32.67552185058594,55444827.0
2020-02-27,BNTX,33.880001068115234,33.880001068115234,33.970001220703125,31.048999786376953,31.450000762939453,112400.0
2020-02-27,MRNA,26.15999984741211,26.15999984741211,36.0,23.049999237060547,35.880001068115234,68256300.0
2020-02-28,AMZN,1883.75,1883.75,1889.760009765625,1811.1300048828125,1814.6300048828125,9481000.0
2020-02-28,GOOGL,1339.25,1339.25,1342.449951171875,1268.2099609375,1274.31005859375,4009900.0
2020-02-28,FB,192.47000122070312,192.47000122070312,192.74000549316406,181.82000732421875,182.6999969482422,32568900.0
2020-02-28,PFE,29.87571907043457,31.707780838012695,32.20113754272461,30.863378524780273,31.774194717407227,66057447.0
2020-02-28,BNTX,35.099998474121094,35.099998474121094,35.099998474121094,32.849998474121094,33.400001525878906,234400.0
2020-02-28,MRNA,25.93000030517578,25.93000030517578,25.950000762939453,22.014999389648438,23.3799991607666,24253700.0
2020-03-02,AMZN,1953.949951171875,1953.949951171875,1954.510009765625,1870.0,1906.489990234375,6761700.0
2020-03-02,GOOGL,1386.3199462890625,1386.3199462890625,1387.469970703125,1325.199951171875,1351.3900146484375,2771500.0
2020-03-02,FB,196.44000244140625,196.44000244140625,196.57000732421875,188.85000610351562,194.02999877929688,24949000.0
2020-03-02,PFE,31.180885314941406,33.092979431152344,33.159393310546875,31.736242294311523,32.17267608642578,42034469.0
2020-03-02,BNTX,36.599998474121094,36.599998474121094,36.599998474121094,34.0,35.0099983215332,185100.0
2020-03-02,MRNA,29.8799991607666,29.8799991607666,30.75,25.209999084472656,27.0,33084000.0
2020-03-03,AMZN,1908.989990234375,1908.989990234375,1996.3299560546875,1888.0899658203125,1975.3699951171875,7534500.0
2020-03-03,GOOGL,1337.719970703125,1337.719970703125,1408.18994140625,1329.239990234375,1397.6800537109375,2830100.0
